697	243.54	-78.04	44.37
698	243.98	-75.44	44.37
699	244.5	-72.36	44.37
700	244.97	-68.87	44.37
701	245.44	-65.06	44.37
702	245.89	-61.02	44.37
703	246.34	-56.8	44.37
704	246.81	-52.47	44.37
705	247.22	-48.08	44.37
706	247.72	-43.66	44.37
707	248.16	-39.26	44.37
708	248.6	-34.89	44.37
709	249.03	-30.59	44.37
710	249.44	-26.36	44.37
711	249.89	-22.23	44.37
712	250.29	-18.2	44.37
713	250.75	-14.28	44.37
714	251.18	-10.47	44.37
715	251.59	-6.77	44.37
716	252.01	-3.19	44.37
717	252.4	0.28	44.37
718	252.82	3.64	44.37
719	253.21	6.88	44.37
720	253.65	10.01	44.37
721	254.07	13.03	44.37
722	254.46	15.95	44.37
723	254.87	18.76	44.37
724	255.25	21.47	44.37
725	255.66	24.08	44.37
726	256.04	26.59	44.37
727	256.46	29.01	44.37
728	256.87	31.35	44.37
729	257.23	33.6	44.37
730	257.63	35.76	44.37
731	258	37.84	44.37
732	258.39	39.84	44.37
733	258.77	41.77	44.37
734	259.17	43.62	44.37
735	259.58	45.41	44.37
736	259.94	47.13	44.37
737	260.33	48.79	44.37
738	260.69	50.4	44.37
739	261.07	51.95	44.37
740	261.45	53.44	44.37
741	261.84	54.89	44.37
742	262.24	56.29	44.37
743	262.59	57.63	44.37
744	262.97	58.94	44.37
745	263.33	60.19	44.37
746	263.69	61.4	44.37
747	264.08	62.56	44.37
748	264.46	63.69	44.36
749	264.85	64.77	44.36
750	265.2	65.81	44.36
751	265.57	66.82	44.36
752	265.93	67.79	44.36
753	266.29	68.73	44.36
754	266.68	69.64	44.36
755	267.04	70.52	44.36
756	267.44	71.37	44.36
757	267.79	72.2	44.36
758	268.15	73	44.36
759	268.53	73.77	44.36
760	268.88	74.53	44.36
761	269.26	75.26	44.36
762	269.63	75.97	44.36
763	270.01	76.66	44.36
764	270.36	77.33	44.36
765	270.71	77.97	44.36
766	271.08	78.6	44.36
767	271.42	79.2	44.36
768	271.8	79.78	44.36
769	272.17	80.34	44.36
770	272.55	80.89	44.36
771	272.9	81.41	44.37
772	273.25	81.92	44.37
773	273.62	82.41	44.36
774	273.95	82.89	44.37
775	274.33	83.35	44.36
776	274.69	83.8	44.37
777	275.06	84.23	44.36
778	275.42	84.65	44.36
779	275.75	85.06	44.36
780	276.12	85.46	44.36
781	276.45	85.85	44.36
782	276.84	86.22	44.36
783	277.21	86.6	44.36
784	277.57	86.96	44.36
785	277.93	87.32	44.36
786	278.26	87.67	44.36
787	278.63	88.01	44.36
788	278.96	88.35	44.36
